SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Sep 25 10:31:31 GMT-03:00 2024
User: Lavfis
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4F02573
Integration Time (usec): 100000 (USB4F02573)
Spectra Averaged: 1 (USB4F02573)
Boxcar Smoothing: 0 (USB4F02573)
Correct for Electrical Dark: No (USB4F02573)
Strobe/Lamp Enabled: No (USB4F02573)
Correct for Detector Non-linearity: No (USB4F02573)
Correct for Stray Light: No (USB4F02573)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345,22	1361,90
345,44	1361,90
345,66	1361,90
345,88	1302,51
346,10	1423,34
346,32	1497,07
346,54	1587,18
346,75	1542,12
346,97	1492,97
347,19	1540,07
347,41	1578,98
347,63	1527,78
347,85	1501,16
348,07	1564,65
348,29	1681,38
348,51	1552,36
348,73	1574,89
348,95	1425,39
349,16	1529,83
349,38	1523,69
349,60	1609,70
349,82	1482,73
350,04	1564,65
350,26	1615,85
350,48	1626,09
350,70	1617,90
350,92	1535,98
351,14	1597,42
351,35	1535,98
351,57	1542,12
351,79	1511,40
352,01	1521,64
352,23	1511,40
352,45	1507,30
352,67	1525,74
352,89	1572,84
353,10	1548,26
353,32	1505,26
353,54	1538,02
353,76	1624,04
353,98	1652,71
354,20	1613,80
354,42	1501,16
354,64	1509,35
354,85	1621,99
355,07	1517,54
355,29	1581,03
355,51	1503,21
355,73	1650,66
355,95	1535,98
356,17	1583,08
356,38	1556,46
356,60	1634,28
356,82	1570,79
357,04	1550,31
357,26	1583,08
357,48	1540,07
357,69	1572,84
357,91	1472,49
358,13	1581,03
358,35	1570,79
358,57	1593,32
358,79	1527,78
359,01	1564,65
359,22	1585,13
359,44	1581,03
359,66	1576,94
359,88	1599,46
360,10	1621,99
360,32	1542,12
360,53	1507,30
360,75	1552,36
360,97	1611,75
361,19	1585,13
361,41	1621,99
361,62	1572,84
361,84	1581,03
362,06	1429,48
362,28	1515,50
362,50	1671,14
362,72	1605,61
362,93	1499,11
363,15	1429,48
363,37	1525,74
363,59	1597,42
363,81	1564,65
364,02	1673,19
364,24	1548,26
364,46	1605,61
364,68	1476,59
364,90	1671,14
365,11	1542,12
365,33	1609,70
365,55	1486,83
365,77	1515,50
365,99	1495,02
366,20	1658,85
366,42	1495,02
366,64	1499,11
366,86	1482,73
367,07	1630,18
367,29	1470,44
367,51	1548,26
367,73	1501,16
367,95	1656,81
368,16	1607,66
368,38	1621,99
368,60	1548,26
368,82	1566,70
369,03	1654,76
369,25	1626,09
369,47	1552,36
369,69	1501,16
369,91	1562,60
370,12	1560,55
370,34	1509,35
370,56	1544,17
370,78	1531,88
370,99	1576,94
371,21	1566,70
371,43	1484,78
371,65	1550,31
371,86	1550,31
372,08	1652,71
372,30	1568,74
372,52	1525,74
372,73	1501,16
372,95	1617,90
373,17	1552,36
373,39	1511,40
373,60	1552,36
373,82	1628,14
374,04	1501,16
374,26	1621,99
374,47	1597,42
374,69	1511,40
374,91	1593,32
375,12	1619,94
375,34	1513,45
375,56	1511,40
375,78	1568,74
375,99	1525,74
376,21	1675,24
376,43	1562,60
376,65	1562,60
376,86	1535,98
377,08	1556,46
377,30	1630,18
377,51	1562,60
377,73	1478,63
377,95	1490,92
378,17	1611,75
378,38	1601,51
378,60	1585,13
378,82	1658,85
379,03	1652,71
379,25	1581,03
379,47	1640,42
379,68	1484,78
379,90	1476,59
380,12	1544,17
380,34	1433,58
380,55	1562,60
380,77	1597,42
380,99	1511,40
381,20	1574,89
381,42	1523,69
381,64	1472,49
381,85	1488,87
382,07	1572,84
382,29	1558,50
382,50	1609,70
382,72	1521,64
382,94	1519,59
383,15	1531,88
383,37	1546,22
383,59	1574,89
383,80	1454,06
384,02	1607,66
384,24	1525,74
384,45	1632,23
384,67	1572,84
384,89	1484,78
385,10	1501,16
385,32	1570,79
385,54	1458,15
385,75	1509,35
385,97	1697,77
386,19	1636,33
386,40	1603,56
386,62	1540,07
386,84	1587,18
387,05	1542,12
387,27	1449,96
387,49	1490,92
387,70	1560,55
387,92	1589,22
388,14	1468,39
388,35	1591,27
388,57	1505,26
388,79	1628,14
389,00	1550,31
389,22	1513,45
389,43	1548,26
389,65	1566,70
389,87	1576,94
390,08	1480,68
390,30	1660,90
390,52	1632,23
390,73	1576,94
390,95	1529,83
391,17	1523,69
391,38	1488,87
391,60	1675,24
391,81	1572,84
392,03	1527,78
392,25	1503,21
392,46	1456,11
392,68	1621,99
392,89	1527,78
393,11	1447,91
393,33	1587,18
393,54	1634,28
393,76	1566,70
393,98	1601,51
394,19	1499,11
394,41	1476,59
394,62	1458,15
394,84	1613,80
395,06	1540,07
395,27	1507,30
395,49	1472,49
395,70	1605,61
395,92	1511,40
396,13	1507,30
396,35	1574,89
396,57	1562,60
396,78	1497,07
397,00	1542,12
397,21	1636,33
397,43	1626,09
397,65	1585,13
397,86	1562,60
398,08	1495,02
398,29	1621,99
398,51	1476,59
398,72	1552,36
