SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Sep 25 10:29:16 GMT-03:00 2024
User: Lavfis
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4F02573
Integration Time (usec): 100000 (USB4F02573)
Spectra Averaged: 1 (USB4F02573)
Boxcar Smoothing: 0 (USB4F02573)
Correct for Electrical Dark: No (USB4F02573)
Strobe/Lamp Enabled: No (USB4F02573)
Correct for Detector Non-linearity: No (USB4F02573)
Correct for Stray Light: No (USB4F02573)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345,22	1294,32
345,44	1294,32
345,66	1294,32
345,88	1363,95
346,10	1325,04
346,32	1531,88
346,54	1562,60
346,75	1572,84
346,97	1505,26
347,19	1564,65
347,41	1531,88
347,63	1531,88
347,85	1478,63
348,07	1513,45
348,29	1568,74
348,51	1474,54
348,73	1593,32
348,95	1490,92
349,16	1650,66
349,38	1599,46
349,60	1728,49
349,82	1681,38
350,04	1648,61
350,26	1685,48
350,48	1753,06
350,70	1748,97
350,92	1814,50
351,14	1806,31
351,35	1753,06
351,57	1853,41
351,79	1869,80
352,01	1755,11
352,23	1843,17
352,45	1791,97
352,67	1859,56
352,89	1839,08
353,10	1855,46
353,32	1959,91
353,54	1994,72
353,76	2041,82
353,98	2025,44
354,20	1935,33
354,42	2056,16
354,64	2093,02
354,85	2230,24
355,07	2170,85
355,29	2291,68
355,51	2197,47
355,73	2353,12
355,95	2336,73
356,17	2404,32
356,38	2367,45
356,60	2568,15
356,82	2629,59
357,04	2598,87
357,26	2766,81
357,48	2836,44
357,69	2858,96
357,91	3030,99
358,13	3067,86
358,35	3100,62
358,57	3229,65
358,79	3295,18
359,01	3444,68
359,22	3518,41
359,44	3747,78
359,66	3776,45
359,88	3850,18
360,10	4030,40
360,32	4085,70
360,53	4288,45
360,75	4519,87
360,97	4546,49
361,19	4753,34
361,41	5040,05
361,62	5064,63
361,84	5240,75
362,06	5527,47
362,28	5568,43
362,50	5816,23
362,72	5939,11
362,93	6053,80
363,15	6076,32
363,37	6629,27
363,59	6967,19
363,81	7403,41
364,02	7841,67
364,24	8171,40
364,46	8730,49
364,68	9191,28
364,90	9822,06
365,11	10450,78
365,33	10856,28
365,55	11112,28
365,77	11808,59
365,99	12572,48
366,20	13360,95
366,42	13745,97
366,64	14606,11
366,86	15023,90
367,07	16156,43
367,29	16797,44
367,51	17508,08
367,73	18544,36
367,95	19777,23
368,16	20444,87
368,38	21472,95
368,60	22472,36
368,82	23873,17
369,03	25097,86
369,25	26426,99
369,47	27739,74
369,69	28268,11
369,91	29838,90
370,12	30293,55
370,34	31626,78
370,56	33674,75
370,78	35833,31
370,99	37782,98
371,21	38423,99
371,43	40648,08
371,65	42724,72
371,86	44563,80
372,08	46120,26
372,30	48520,48
372,52	50119,94
372,73	51328,24
372,95	52780,25
373,17	54052,04
373,39	56034,47
373,60	57230,49
373,82	57480,34
374,04	58123,40
374,26	59348,09
374,47	58449,03
374,69	58979,45
374,91	58459,27
375,12	58301,57
375,34	57373,84
375,56	56364,20
375,78	56071,34
375,99	53990,60
376,21	52348,13
376,43	50748,67
376,65	49558,80
376,86	47482,16
377,08	45436,23
377,30	43353,45
377,51	41876,86
377,73	39773,60
377,95	37957,05
378,17	35657,18
378,38	34674,16
378,60	33412,61
378,82	31577,63
379,03	30600,75
379,25	29410,88
379,47	28558,92
379,68	27045,48
379,90	25990,77
380,12	25538,17
380,34	24698,50
380,55	23967,38
380,77	23459,48
380,99	22857,38
381,20	22355,63
381,42	21925,55
381,64	21556,92
381,85	21651,13
382,07	21257,92
382,29	20672,20
382,50	20494,02
382,72	19805,91
382,94	19504,85
383,15	19388,12
383,37	18312,94
383,59	18530,02
383,80	17768,18
384,02	17876,72
384,24	16711,42
384,45	16441,09
384,67	16193,29
384,89	15662,86
385,10	15453,97
385,32	15027,99
385,54	14153,51
385,75	13805,36
385,97	13571,89
386,19	12889,92
386,40	12304,20
386,62	11716,43
386,84	11286,36
387,05	10983,26
387,27	10577,76
387,49	9940,84
387,70	9715,56
387,92	9318,26
388,14	8959,86
388,35	8621,95
388,57	8519,55
388,79	8200,07
389,00	7810,95
389,22	7651,21
389,43	7499,66
389,65	7270,29
389,87	6993,81
390,08	6825,88
390,30	6690,71
390,52	6590,36
390,73	6371,23
390,95	6242,21
391,17	6238,11
391,38	5990,31
391,60	5937,06
391,81	5980,07
392,03	5697,45
392,25	5570,48
392,46	5408,69
392,68	5586,86
392,89	5322,67
393,11	5291,95
393,33	5416,88
393,54	5285,81
393,76	5048,24
393,98	4890,55
394,19	4878,26
394,41	4761,53
394,62	4673,46
394,84	4698,04
395,06	4530,11
395,27	4569,02
395,49	4419,52
395,70	4386,75
395,92	4310,97
396,13	4255,68
396,35	4061,12
396,57	4014,02
396,78	3864,52
397,00	3835,85
397,21	4003,78
397,43	3807,17
397,65	3526,60
397,86	3702,73
398,08	3557,32
398,29	3499,98
398,51	3282,89
398,72	3293,13
398,94	3409,87
399,16	3076,05
399,37	2961,36
399,59	3071,95
399,80	2994,13
400,02	2932,69
400,23	2918,36
400,45	2850,77
400,67	2938,84
400,88	2785,24
401,10	2658,26
401,31	2643,93
401,53	2547,67
401,74	2559,96
401,96	2639,83
402,17	2602,97
402,39	2502,62
402,61	2549,72
402,82	2465,75
403,04	2512,86
403,25	2455,51
403,47	2410,46
403,68	2310,11
403,90	2428,89
404,11	2342,88
404,33	2189,28
404,54	2426,84
404,76	2293,72
404,97	2246,62
405,19	2365,40
405,41	2222,05
405,62	2334,68
405,84	2195,42
406,05	2236,38
406,27	2142,18
406,48	2217,95
406,70	2113,50
406,91	2183,13
407,13	2023,39
407,34	2101,22
407,56	2220,00
407,77	2084,83
407,99	2078,69
408,20	2123,74
408,42	1988,58
408,63	2031,58
408,85	1994,72
409,06	2072,54
409,28	2013,15
409,49	1933,28
409,71	1929,19
409,92	1957,86
410,14	1957,86
410,35	1992,67
410,57	1912,80
410,78	1861,60
411,00	1904,61
411,21	1886,18
411,43	1804,26
411,64	1839,08
411,86	1890,28
412,07	1943,52
412,29	1822,69
412,50	1800,16
412,72	1927,14
412,93	1968,10
413,15	1818,60
413,36	1773,54
413,58	1892,32
413,79	1812,45
414,01	1851,36
414,22	1859,56
414,43	1816,55
414,65	1875,94
414,86	1794,02
415,08	1798,12
415,29	1808,36
415,51	1773,54
415,72	1765,35
415,94	1730,53
416,15	1787,88
416,37	1812,45
416,58	1701,86
416,80	1732,58
417,01	1783,78
417,22	1699,81
417,44	1759,21
417,65	1738,73
417,87	1699,81
418,08	1886,18
418,30	1646,57
418,51	1751,01
418,73	1701,86
418,94	1683,43
419,15	1744,87
419,37	1818,60
419,58	1675,24
419,80	1716,20
420,01	1748,97
420,23	1732,58
420,44	1710,05
420,65	1679,33
420,87	1798,12
421,08	1716,20
421,30	1853,41
421,51	1748,97
421,73	1689,57
421,94	1595,37
422,15	1642,47
422,37	1652,71
422,58	1587,18
422,80	1685,48
423,01	1681,38
423,22	1587,18
423,44	1621,99
423,65	1746,92
423,87	1613,80
424,08	1779,68
424,29	1628,14
424,51	1597,42
424,72	1740,77
424,94	1621,99
425,15	1660,90
425,36	1746,92
425,58	1679,33
425,79	1818,60
426,01	1791,97
426,22	1683,43
426,43	1728,49
426,65	1636,33
426,86	1660,90
427,08	1738,73
427,29	1550,31
427,50	1587,18
427,72	1589,22
427,93	1626,09
428,14	1660,90
428,36	1624,04
428,57	1644,52
428,79	1660,90
429,00	1738,73
429,21	1658,85
429,43	1699,81
429,64	1648,61
429,85	1646,57
430,07	1630,18
430,28	1619,94
430,49	1644,52
430,71	1619,94
430,92	1654,76
431,14	1714,15
431,35	1708,01
431,56	1699,81
431,78	1626,09
431,99	1703,91
432,20	1677,29
432,42	1615,85
432,63	1685,48
432,84	1665,00
433,06	1585,13
433,27	1658,85
433,48	1640,42
