SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Sep 25 10:31:58 GMT-03:00 2024
User: Lavfis
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4F02573
Integration Time (usec): 100000 (USB4F02573)
Spectra Averaged: 1 (USB4F02573)
Boxcar Smoothing: 0 (USB4F02573)
Correct for Electrical Dark: No (USB4F02573)
Strobe/Lamp Enabled: No (USB4F02573)
Correct for Detector Non-linearity: No (USB4F02573)
Correct for Stray Light: No (USB4F02573)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345,22	1339,37
345,44	1339,37
345,66	1339,37
345,88	1316,84
346,10	1351,66
346,32	1601,51
346,54	1613,80
346,75	1542,12
346,97	1482,73
347,19	1581,03
347,41	1501,16
347,63	1456,11
347,85	1558,50
348,07	1521,64
348,29	1593,32
348,51	1560,55
348,73	1654,76
348,95	1447,91
349,16	1515,50
349,38	1482,73
349,60	1665,00
349,82	1531,88
350,04	1495,02
350,26	1574,89
350,48	1630,18
350,70	1560,55
350,92	1538,02
351,14	1640,42
351,35	1615,85
351,57	1503,21
351,79	1587,18
352,01	1562,60
352,23	1458,15
352,45	1589,22
352,67	1482,73
352,89	1554,41
353,10	1490,92
353,32	1566,70
353,54	1554,41
353,76	1640,42
353,98	1632,23
354,20	1601,51
354,42	1531,88
354,64	1488,87
354,85	1624,04
355,07	1560,55
355,29	1572,84
355,51	1544,17
355,73	1521,64
355,95	1515,50
356,17	1597,42
356,38	1591,27
356,60	1591,27
356,82	1564,65
357,04	1525,74
357,26	1503,21
357,48	1630,18
357,69	1523,69
357,91	1495,02
358,13	1542,12
358,35	1595,37
358,57	1585,13
358,79	1585,13
359,01	1630,18
359,22	1570,79
359,44	1564,65
359,66	1593,32
359,88	1474,54
360,10	1533,93
360,32	1556,46
360,53	1505,26
360,75	1513,45
360,97	1650,66
361,19	1568,74
361,41	1652,71
361,62	1589,22
361,84	1589,22
362,06	1538,02
362,28	1540,07
362,50	1564,65
362,72	1562,60
362,93	1554,41
363,15	1427,43
363,37	1578,98
363,59	1505,26
363,81	1523,69
364,02	1613,80
364,24	1544,17
364,46	1587,18
364,68	1507,30
364,90	1705,96
365,11	1566,70
365,33	1646,57
365,55	1562,60
365,77	1566,70
365,99	1470,44
366,20	1675,24
366,42	1621,99
366,64	1533,93
366,86	1521,64
367,07	1562,60
367,29	1452,01
367,51	1486,83
367,73	1531,88
367,95	1540,07
368,16	1527,78
368,38	1556,46
368,60	1585,13
368,82	1529,83
369,03	1638,38
369,25	1570,79
369,47	1544,17
369,69	1538,02
369,91	1617,90
370,12	1566,70
370,34	1474,54
370,56	1529,83
370,78	1552,36
370,99	1601,51
371,21	1587,18
371,43	1525,74
371,65	1488,87
371,86	1490,92
372,08	1607,66
372,30	1560,55
372,52	1605,61
372,73	1605,61
372,95	1581,03
373,17	1548,26
373,39	1527,78
373,60	1548,26
373,82	1599,46
374,04	1517,54
374,26	1544,17
374,47	1542,12
374,69	1529,83
374,91	1624,04
375,12	1589,22
375,34	1609,70
375,56	1607,66
375,78	1544,17
375,99	1492,97
376,21	1644,52
376,43	1585,13
376,65	1593,32
376,86	1552,36
377,08	1443,82
377,30	1624,04
377,51	1591,27
377,73	1476,59
