SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Sep 25 10:32:30 GMT-03:00 2024
User: Lavfis
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4F02573
Integration Time (usec): 100000 (USB4F02573)
Spectra Averaged: 1 (USB4F02573)
Boxcar Smoothing: 0 (USB4F02573)
Correct for Electrical Dark: No (USB4F02573)
Strobe/Lamp Enabled: No (USB4F02573)
Correct for Detector Non-linearity: No (USB4F02573)
Correct for Stray Light: No (USB4F02573)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345,22	1384,43
345,44	1384,43
345,66	1384,43
345,88	1392,62
346,10	1363,95
346,32	1548,26
346,54	1644,52
346,75	1566,70
346,97	1533,93
347,19	1585,13
347,41	1583,08
347,63	1478,63
347,85	1519,59
348,07	1513,45
348,29	1607,66
348,51	1495,02
348,73	1583,08
348,95	1478,63
349,16	1535,98
349,38	1570,79
349,60	1576,94
349,82	1564,65
350,04	1519,59
350,26	1597,42
350,48	1621,99
350,70	1609,70
350,92	1548,26
351,14	1621,99
351,35	1587,18
351,57	1603,56
351,79	1583,08
352,01	1505,26
352,23	1495,02
352,45	1640,42
352,67	1556,46
352,89	1546,22
353,10	1587,18
353,32	1540,07
353,54	1619,94
353,76	1630,18
353,98	1601,51
354,20	1550,31
354,42	1578,98
354,64	1603,56
354,85	1601,51
355,07	1499,11
355,29	1533,93
355,51	1499,11
355,73	1595,37
355,95	1437,67
356,17	1669,09
356,38	1533,93
356,60	1611,75
356,82	1566,70
357,04	1529,83
357,26	1560,55
357,48	1648,61
357,69	1601,51
357,91	1492,97
358,13	1562,60
358,35	1591,27
358,57	1591,27
358,79	1564,65
359,01	1560,55
359,22	1587,18
359,44	1601,51
359,66	1548,26
359,88	1456,11
360,10	1535,98
360,32	1517,54
360,53	1507,30
360,75	1576,94
360,97	1558,50
361,19	1640,42
361,41	1691,62
361,62	1556,46
361,84	1626,09
362,06	1470,44
362,28	1554,41
362,50	1652,71
362,72	1589,22
362,93	1515,50
363,15	1509,35
363,37	1601,51
363,59	1509,35
363,81	1517,54
364,02	1630,18
364,24	1499,11
364,46	1644,52
364,68	1490,92
364,90	1720,29
365,11	1578,98
365,33	1603,56
365,55	1562,60
365,77	1587,18
365,99	1452,01
366,20	1705,96
366,42	1554,41
366,64	1548,26
366,86	1576,94
367,07	1576,94
367,29	1490,92
367,51	1566,70
367,73	1505,26
367,95	1646,57
368,16	1595,37
368,38	1681,38
368,60	1535,98
368,82	1546,22
369,03	1660,90
369,25	1585,13
369,47	1490,92
369,69	1558,50
369,91	1601,51
370,12	1540,07
370,34	1560,55
370,56	1452,01
370,78	1687,53
370,99	1626,09
371,21	1564,65
371,43	1513,45
371,65	1476,59
371,86	1533,93
372,08	1601,51
372,30	1544,17
372,52	1527,78
372,73	1546,22
372,95	1544,17
373,17	1472,49
373,39	1544,17
373,60	1540,07
373,82	1578,98
374,04	1466,35
374,26	1538,02
374,47	1603,56
374,69	1527,78
374,91	1656,81
375,12	1593,32
375,34	1628,14
375,56	1519,59
375,78	1624,04
375,99	1468,39
376,21	1605,61
376,43	1533,93
376,65	1550,31
376,86	1531,88
377,08	1474,54
377,30	1589,22
377,51	1558,50
377,73	1476,59
377,95	1566,70
378,17	1595,37
378,38	1499,11
378,60	1572,84
378,82	1658,85
379,03	1593,32
379,25	1591,27
379,47	1705,96
379,68	1503,21
379,90	1490,92
380,12	1513,45
380,34	1529,83
380,55	1568,74
380,77	1583,08
380,99	1570,79
381,20	1556,46
381,42	1495,02
381,64	1531,88
381,85	1544,17
382,07	1652,71
382,29	1525,74
382,50	1593,32
382,72	1609,70
382,94	1460,20
383,15	1581,03
383,37	1525,74
383,59	1566,70
383,80	1531,88
384,02	1611,75
384,24	1556,46
384,45	1767,40
384,67	1624,04
384,89	1501,16
385,10	1517,54
385,32	1558,50
385,54	1507,30
385,75	1578,98
385,97	1613,80
386,19	1591,27
386,40	1595,37
386,62	1474,54
386,84	1601,51
387,05	1564,65
