Indice,Voltagem
635,7.28250
636,6.94037
637,7.38025
638,9.62854
639,9.72630
640,8.06452
641,6.69599
642,8.40665
643,10.31280
644,9.87292
645,6.74487
646,6.64712
647,10.06843
648,10.26393
649,6.40274
650,6.15836
651,9.13978
652,10.89932
653,7.62463
654,5.71847
655,8.50440
656,10.94819
657,10.06843
658,7.23363
659,5.66960
660,8.40665
661,10.65494
662,8.45552
663,5.71847
664,7.52688
665,10.06843
666,9.43304
667,6.74487
668,6.15836
669,9.13978
670,10.50831
671,8.94428
672,6.40274
673,7.03812
674,9.28641
675,10.21505
676,8.16227
677,6.69599
678,8.11339
679,9.57967
680,9.18866
681,7.72238
682,7.38025
683,8.69990
684,9.38416
685,8.69990
686,7.47801
687,7.91789
688,9.67742
689,9.92180
690,8.21114
691,6.84262
692,6.84262
693,8.94428
694,9.57967
695,8.50440
696,5.91398
697,6.59824
698,9.53079
699,9.53079
700,7.03812
701,5.32747
702,8.55327
703,10.50831
704,7.23363
705,4.98534
706,7.62463
707,11.87683
708,9.43304
709,6.69599
710,5.22972
711,8.30889
712,11.24145
713,9.87292
714,6.25611
715,6.01173
716,9.33529
717,10.70381
718,6.98925
719,6.59824
720,9.09091
721,10.11730
722,8.35777
723,6.74487
724,7.62463
725,9.23754
726,8.79765
727,7.33138
728,7.57576
729,8.21114
730,8.69990
731,8.16227
732,7.67351
733,7.57576
734,8.21114
735,8.74878
736,8.35777
737,7.42913
738,7.18475
739,9.18866
740,9.18866
741,7.67351
742,6.69599
743,8.79765
744,10.11730
745,7.13587
746,6.98925
747,9.57967
748,10.65494
749,7.86901
750,5.91398
751,7.86901
752,11.04594
753,9.43304
754,6.40274
755,5.66960
756,10.16618
757,11.48583
758,8.79765
759,5.76735
760,6.30499
761,10.45943
762,10.85044
763,6.50049
764,5.71847
765,8.79765
766,10.21505
767,7.72238
768,5.42522
769,6.64712
770,9.53079
771,8.94428
772,6.59824
773,6.30499
774,7.96676
775,9.13978
776,9.23754
777,7.47801
778,7.38025
779,8.74878
780,9.53079
781,9.33529
782,8.06452
783,7.28250
784,8.26002
785,9.72630
786,9.09091
787,6.89150
788,6.98925
789,9.04203
790,10.16618
791,7.72238
792,6.15836
793,8.06452
794,10.60606
795,9.77517
796,6.50049
797,6.54936
798,10.01955
799,10.41056
800,8.11339
801,5.52297
802,7.42913
803,10.36168
804,9.33529
805,6.06061
806,5.91398
807,9.72630
808,9.23754
809,6.20723
810,6.35386
811,9.82405
812,10.50831
813,7.82014
814,5.76735
815,7.96676
816,10.55718
817,8.89541
818,6.25611
819,7.57576
820,9.87292
821,9.43304
822,7.42913
823,6.84262
824,8.30889
825,9.62854
826,9.28641
827,7.82014
828,7.28250
829,8.30889
830,9.18866
831,9.09091
832,7.96676
833,7.38025
834,8.35777
835,8.50440
836,8.40665
837,7.28250
838,6.64712
839,7.86901
840,9.28641
841,8.35777
842,6.06061
843,7.08700
844,9.43304
845,9.38416
846,5.81623
847,5.86510
848,9.97067
849,11.73021
850,9.18866
851,5.62072
852,6.84262
853,11.53470
854,10.21505
855,6.01173
856,6.45161
857,10.85044
858,10.60606
859,6.50049
860,5.81623
861,9.18866
862,11.04594
863,8.50440
864,6.01173
865,7.52688
866,9.97067
867,9.48192
868,7.13587
869,6.89150
870,8.50440
871,9.23754
872,8.11339
873,7.28250
874,7.52688
875,8.21114
876,8.60215
877,8.30889
878,7.77126
879,7.57576
880,8.01564
881,8.55327
882,8.60215
883,7.57576
884,7.82014
885,8.50440
886,9.09091
887,7.18475
888,7.23363
889,9.48192
890,10.21505
891,8.65103
892,6.45161
893,8.26002
894,10.60606
895,9.04203
896,6.35386
897,6.54936
898,10.21505
899,10.41056
900,6.01173
901,6.45161
902,10.21505
903,11.29032
904,8.79765
905,5.42522
906,8.01564
907,11.43695
908,8.60215
909,5.91398
910,5.52297
911,8.16227
912,10.11730
913,7.33138
914,5.37634
915,7.28250
916,9.67742
917,8.40665
918,6.10948
919,6.69599
920,9.18866
921,10.21505
922,8.74878
923,7.03812
924,7.52688
925,9.13978
926,9.57967
927,8.30889
928,7.18475
929,8.06452
930,9.48192
931,9.33529
932,7.28250
933,6.79374
934,7.91789
935,10.26393
936,9.33529
937,6.89150
938,6.30499
939,9.13978
940,10.60606
941,9.09091
942,5.91398
943,7.82014
944,10.70381
945,9.77517
946,6.10948
947,5.91398
948,8.99316
949,10.50831
950,7.52688
951,5.52297
952,7.08700
953,9.43304
954,10.21505
955,7.13587
956,5.81623
957,8.74878
958,10.06843
959,7.52688
960,5.91398
961,8.35777
962,10.65494
963,8.11339
964,6.25611
965,7.42913
966,9.48192
967,9.92180
968,7.96676
969,6.79374
970,8.16227
971,9.57967
972,8.99316
973,7.47801
974,7.77126
975,9.13978
976,9.38416
977,8.69990
978,7.77126
979,7.57576
980,8.94428
981,8.50440
982,7.96676
983,6.84262
984,7.18475
985,8.79765
986,9.23754
987,7.28250
988,6.01173
989,8.40665
990,9.82405
991,7.28250
992,5.62072
993,6.84262
994,11.14369
995,10.60606
996,6.45161
997,5.37634
998,9.28641
999,11.73021
1000,9.13978
1001,5.27859
1002,7.18475
1003,9.82405
1004,11.24145
1005,7.57576
1006,5.42522
1007,8.60215
1008,10.94819
1009,8.84653
1010,5.86510
1011,8.30889
1012,10.36168
1013,8.50440
1014,6.35386
1015,7.38025
1016,9.13978
1017,9.38416
1018,7.77126
1019,6.98925
1020,7.91789
1021,8.69990
1022,8.30889
1023,7.57576
1024,7.47801
1025,8.01564
1026,8.55327
1027,8.40665
1028,7.33138
1029,7.33138
1030,8.65103
1031,9.43304
1032,8.65103
1033,7.03812
1034,7.33138
1035,9.82405
1036,8.89541
1037,6.50049
1038,6.79374
1039,9.13978
1040,10.60606
1041,7.62463
1042,6.40274
1043,9.87292
1044,10.80156
1045,8.65103
1046,5.66960
1047,8.69990
1048,11.38807
1049,9.72630
1050,6.06061
1051,6.40274
1052,9.97067
1053,11.43695
1054,7.82014
1055,5.52297
1056,6.74487
1057,9.92180
1058,9.87292
1059,7.13587
1060,5.37634
1061,7.77126
1062,9.97067
1063,8.06452
1064,5.96285
1065,6.69599
1066,8.89541
1067,9.38416
1068,7.82014
1069,6.50049
1070,6.98925
1071,8.79765
1072,9.53079
1073,8.89541
1074,7.33138
1075,7.52688
1076,9.09091
1077,9.82405
1078,8.45552
1079,6.84262
1080,8.21114
1081,10.21505
1082,8.74878
1083,6.45161
1084,7.13587
1085,10.31280
1086,9.72630
1087,6.50049
1088,6.06061
1089,8.94428
1090,11.04594
1091,8.45552
1092,5.62072
1093,6.40274
1094,9.97067
1095,10.55718
1096,7.91789
1097,5.52297
1098,7.86901
1099,10.50831
1100,9.09091
1101,6.15836
1102,5.86510
1103,8.11339
1104,10.16618
1105,7.82014
1106,5.86510
1107,7.33138
1108,10.26393
1109,8.74878
1110,6.35386
1111,7.33138
1112,10.06843
1113,9.62854
1114,7.42913
1115,6.64712
1116,7.91789
1117,9.67742
1118,8.60215
1119,7.03812
1120,7.33138
1121,8.69990
1122,9.13978
1123,8.11339
1124,7.33138
1125,8.01564
1126,8.94428
1127,9.38416
1128,7.96676
1129,6.94037
1130,7.72238
1131,9.87292
1132,9.38416
1133,6.94037
1134,6.74487
1135,7.82014
1136,9.48192
1137,7.96676
1138,5.62072
1139,7.42913
1140,9.97067
1141,9.77517
1142,6.40274
1143,5.37634
1144,8.89541
1145,10.21505
1146,6.89150
1147,4.98534
1148,8.21114
1149,11.63245
1150,8.89541
1151,5.76735
1152,6.25611
1153,10.55718
1154,10.50831
1155,6.84262
1156,6.15836
1157,8.99316
1158,10.80156
1159,9.13978
1160,6.54936
1161,6.84262
1162,8.84653
1163,9.82405
1164,8.94428
1165,7.03812
1166,8.30889
1167,9.43304
1168,8.74878
1169,8.21114
1170,7.52688
1171,8.06452
1172,8.79765
1173,8.60215
1174,7.77126
1175,7.42913
1176,8.40665
1177,9.09091
