Indice,Voltagem
954,4.59433
955,6.35386
956,6.54936
957,5.32747
958,4.74096
959,4.88759
960,5.37634
961,6.15836
962,6.25611
963,5.42522
964,4.39883
965,4.88759
966,6.69599
967,6.74487
968,4.10557
969,3.91007
970,6.59824
971,7.57576
972,4.98534
973,3.12805
974,5.08309
975,7.82014
976,7.08700
977,3.61681
978,3.37243
979,5.32747
980,7.47801
981,5.71847
982,3.86119
983,4.64321
984,6.10948
985,6.84262
986,6.06061
987,4.93646
988,4.69208
989,5.32747
990,5.96285
991,6.30499
992,5.66960
993,4.59433
994,4.69208
995,6.01173
996,7.03812
997,5.86510
998,3.81232
999,4.30108
1000,5.86510
1001,7.82014
1002,7.03812
1003,3.66569
1004,4.15445
1005,7.52688
1006,7.57576
1007,4.49658
1008,3.37243
1009,5.81623
1010,7.57576
1011,5.86510
1012,3.91007
1013,5.08309
1014,6.79374
1015,6.64712
1016,6.06061
1017,4.59433
1018,4.98534
1019,5.52297
1020,6.06061
1021,6.25611
1022,5.08309
1023,4.59433
1024,5.47410
1025,7.03812
1026,6.10948
1027,4.00782
1028,3.95894
1029,5.71847
1030,7.52688
1031,6.64712
1032,3.66569
1033,3.66569
1034,7.03812
1035,8.01564
1036,5.66960
1037,3.37243
1038,4.10557
1039,7.23363
1040,7.38025
1041,4.64321
1042,3.81232
1043,5.57185
1044,7.08700
1045,6.40274
1046,4.78983
1047,4.74096
1048,5.66960
1049,6.30499
1050,6.10948
1051,5.42522
1052,4.69208
1053,5.03421
1054,6.69599
1055,6.98925
1056,5.62072
1057,3.91007
1058,4.49658
1059,7.52688
1060,6.98925
1061,3.86119
1062,3.56794
1063,6.10948
1064,8.16227
1065,6.59824
1066,3.32356
1067,4.88759
1068,7.82014
1069,6.01173
1070,3.76344
1071,4.05670
1072,6.30499
1073,6.94037
1074,5.37634
1075,4.54545
1076,5.13196
1077,6.06061
1078,6.30499
1079,5.96285
1080,5.37634
1081,4.69208
1082,4.74096
1083,6.06061
1084,7.03812
1085,5.37634
1086,3.81232
1087,5.47410
1088,7.57576
1089,6.98925
1090,4.30108
1091,3.27468
1092,6.06061
1093,8.16227
1094,5.91398
1095,3.32356
1096,4.20332
1097,6.89150
1098,7.82014
1099,5.03421
1100,3.51906
1101,5.08309
1102,7.08700
1103,7.03812
1104,5.57185
1105,4.39883
1106,4.98534
1107,6.10948
1108,6.45161
1109,5.86510
1110,5.18084
1111,4.74096
1112,5.08309
1113,6.74487
1114,6.64712
1115,4.83871
1116,3.86119
1117,5.66960
1118,7.77126
1119,6.59824
1120,3.71457
1121,3.95894
1122,7.33138
1123,7.77126
1124,5.27859
1125,3.12805
1126,5.32747
1127,8.16227
1128,7.23363
1129,4.54545
1130,3.86119
1131,6.15836
1132,7.52688
1133,6.50049
1134,4.54545
1135,4.93646
1136,5.81623
1137,6.45161
1138,6.35386
1139,6.06061
1140,5.18084
1141,4.83871
1142,5.57185
1143,6.69599
1144,6.74487
1145,5.13196
1146,4.15445
1147,6.06061
1148,7.82014
1149,5.96285
1150,3.32356
1151,5.22972
1152,7.52688
1153,7.57576
1154,4.59433
1155,3.12805
1156,5.47410
1157,8.11339
1158,6.98925
1159,4.39883
1160,4.10557
1161,6.74487
1162,7.33138
1163,5.13196
1164,4.30108
1165,5.22972
1166,6.30499
1167,6.40274
1168,5.71847
1169,5.18084
1170,4.93646
1171,5.52297
1172,6.59824
1173,6.74487
1174,5.22972
1175,4.00782
1176,5.76735
1177,7.38025
1178,7.33138
1179,4.69208
1180,4.54545
1181,7.91789
1182,7.72238
1183,4.10557
1184,3.71457
1185,6.10948
1186,8.06452
1187,7.42913
1188,4.49658
