Indice,Voltagem
455,1.46628
456,2.78592
457,2.63930
458,1.61290
459,1.90616
460,3.22581
461,2.68817
462,1.41740
463,2.00391
464,3.17693
465,2.24829
466,1.27077
467,2.49267
468,3.12805
469,1.75953
470,1.17302
471,1.80841
472,3.12805
473,2.54154
474,1.46628
475,1.41740
476,2.63930
477,2.83480
478,1.46628
479,1.31965
480,2.88368
481,3.27468
482,2.34604
483,1.41740
484,2.88368
485,2.93255
486,2.00391
487,1.27077
488,2.59042
489,3.07918
490,1.95503
491,1.27077
492,1.66178
493,3.17693
494,2.59042
495,1.36852
496,1.75953
497,3.17693
498,2.63930
499,1.51515
500,1.51515
501,2.98143
502,3.07918
503,1.56403
504,1.61290
505,3.03030
506,2.88368
507,1.36852
508,1.85728
509,3.22581
510,2.59042
511,1.27077
512,1.66178
513,2.88368
514,2.98143
515,1.56403
516,1.51515
517,3.03030
518,3.22581
519,2.19941
520,1.27077
521,1.85728
522,3.17693
523,2.88368
524,1.46628
525,1.51515
526,3.07918
527,2.93255
528,1.51515
529,1.61290
530,3.17693
531,2.10166
532,1.27077
533,2.15054
534,3.32356
535,2.19941
536,1.27077
537,2.00391
538,3.37243
539,2.83480
540,1.41740
541,1.36852
542,2.73705
543,3.22581
544,1.85728
545,1.46628
546,3.22581
547,3.12805
548,1.66178
549,1.71065
550,3.17693
551,3.12805
552,1.80841
553,1.31965
554,2.24829
555,3.12805
556,2.63930
557,1.36852
558,1.85728
559,3.27468
560,2.73705
561,1.36852
562,2.00391
563,3.22581
564,2.88368
565,1.46628
566,1.56403
567,2.93255
568,3.27468
569,2.15054
570,1.27077
571,1.95503
572,3.37243
573,2.44379
574,1.31965
575,1.95503
576,3.27468
577,2.73705
578,1.51515
579,1.66178
580,3.27468
581,2.93255
582,1.51515
583,1.56403
584,2.93255
585,3.17693
586,2.05279
587,1.31965
588,2.34604
589,3.32356
590,1.85728
591,1.41740
592,2.73705
593,3.42131
594,2.59042
595,1.41740
596,1.71065
597,2.93255
598,2.98143
599,1.46628
600,1.85728
601,3.32356
602,3.17693
603,1.85728
604,1.31965
605,2.54154
606,3.42131
607,2.19941
608,1.36852
609,2.54154
610,3.37243
611,3.17693
612,1.61290
613,2.24829
614,3.37243
615,2.10166
616,1.51515
617,3.07918
618,3.32356
619,1.51515
620,1.56403
621,3.03030
622,3.27468
623,1.95503
624,1.51515
625,2.93255
626,3.42131
627,2.00391
628,1.41740
629,1.80841
630,2.93255
631,3.51906
632,2.39492
633,1.41740
634,2.39492
635,3.51906
636,2.24829
637,1.36852
638,2.10166
639,3.42131
640,3.37243
641,1.51515
642,1.80841
643,3.42131
644,2.59042
645,1.36852
646,2.19941
647,3.51906
648,2.93255
649,1.41740
650,2.15054
651,3.47019
652,3.07918
653,1.51515
654,2.05279
655,3.47019
656,2.93255
657,1.46628
