0,0.0
1,463.2858382843673
2,220.6852797111483
3,151.63826586747396
4,93.1430586835733
5,93.71507583789615
6,57.52559150731433
7,60.78828249355413
8,62.120104369377174
9,33.23063585211511
10,45.48951942957056
11,31.902952167734277
12,29.759966397476042
13,31.275343206757608
14,26.77078247247805
15,16.355495438697012
16,32.473312159577596
17,32.087834622514656
18,15.164161301860556
19,37.046813658747034
20,27.61612450771047
21,17.304071647860226
22,26.118594120816763
23,19.019123277864157
24,18.213970118396144
25,14.567783789882691
26,10.463534890094499
27,20.5847113862556
28,17.875868009356708
29,6.790658813697982
30,16.558760922752725
31,8.344764555166524
32,11.837806514784821
33,16.459495991435052
34,13.600019391822777
35,13.926884075970621
36,27.387927964349572
37,8.724245817192948
38,4.910215062381474
39,16.259601046633325
40,9.933966610905241
41,19.436283498007608
42,7.801836752812517
43,17.040571141072007
44,17.37126494934515
45,12.528305012246529
46,14.964344490055987
47,12.029085665029347
48,7.272314714763988
49,7.234671747420559
50,14.354336638290587
51,4.5965938850668655
52,14.446532860937806
53,6.073108129698254
54,9.312011662529237
55,8.801516086437989
56,6.881902230547908
57,0.9705393339382969
58,11.553290911856813
59,14.120007877038159
60,5.9618728635980975
61,8.187618967183314
62,9.366425383637404
63,7.3538695219638
64,10.195159589179312
65,15.146736553565251
66,12.712549784347221
67,5.871562007309243
68,14.44178998435052
69,20.86077028600235
70,17.894465610925607
71,14.258004702468739
72,9.938411940158904
73,21.437036617091103
74,19.264475568251527
75,11.405460277275512
76,17.41285751192948
77,15.909987580664222
78,7.562744735014185
79,11.259892232699894
80,8.228602310273017
81,8.67123650279636
82,7.709309241160902
83,10.167414112872494
84,5.842160807782475
85,9.365533128891855
86,6.45996933231007
87,4.990579945400248
88,15.842508296339272
89,13.634734211416726
90,10.488451385030464
91,4.599394200496264
92,3.188638392160015
93,15.89991500421996
94,9.03820857108651
95,8.000713526551031
96,5.723620582373775
97,1.0175611411454784
98,10.71382490146047
99,12.937763863931284
100,5.205855942435202
101,17.407467071905806
102,17.28058209440445
103,5.112725600561361
104,7.603406939594258
105,27.550364975211878
106,11.555778704332656
107,14.872501178608767
108,5.818516490642176
109,17.80008204643624
110,8.019144908815194
111,11.414175574382448
112,10.792092046411312
113,11.5241105608781
114,8.376953444993433
115,2.177428753601397
116,4.444184752666471
117,4.838538490471153
118,18.106284735634347
119,2.020552859951191
120,5.534651955418507
121,5.608851017046541
122,9.935951239610755
123,11.283003802788006
124,12.074627377526353
125,10.849262098089854
126,5.136227888509166
127,22.598698840930187
