Indice,Voltagem
260,1.22190
261,1.71065
262,1.17302
263,0.24438
264,0.83089
265,1.51515
266,1.51515
267,0.63539
268,0.19550
269,0.68426
270,1.71065
271,1.12414
272,0.39101
273,0.29326
274,0.63539
275,1.41740
276,1.22190
277,0.19550
278,0.58651
279,1.31965
280,1.66178
281,0.92864
282,0.14663
283,0.58651
284,1.46628
285,1.66178
286,0.78201
287,0.19550
288,0.48876
289,1.46628
290,1.51515
291,0.48876
292,0.34213
293,1.27077
294,1.66178
295,1.31965
296,0.63539
297,0.19550
298,0.24438
299,0.87977
300,1.66178
301,0.78201
302,0.19550
303,0.83089
304,1.61290
305,1.36852
306,0.34213
307,0.34213
308,1.07527
309,1.66178
310,0.78201
311,0.19550
312,0.68426
313,1.46628
314,1.56403
315,0.63539
316,0.24438
317,0.48876
318,1.17302
319,1.22190
320,0.43988
321,0.29326
322,1.12414
323,1.61290
324,1.31965
325,0.68426
326,0.24438
327,0.39101
328,1.36852
329,1.56403
330,0.78201
331,0.19550
332,0.87977
333,1.51515
334,1.61290
335,0.87977
336,0.19550
337,0.24438
338,0.63539
339,1.56403
340,1.36852
341,0.39101
342,0.53763
343,1.31965
344,1.56403
345,0.73314
346,0.24438
347,0.68426
348,1.56403
349,1.41740
350,0.58651
351,0.34213
352,1.31965
353,1.66178
354,1.07527
355,0.24438
356,0.29326
357,0.68426
358,1.56403
359,1.31965
360,0.63539
361,0.19550
362,1.31965
363,1.46628
364,1.31965
365,0.48876
366,0.34213
367,0.87977
368,1.41740
369,1.56403
370,0.48876
371,0.39101
372,0.92864
373,1.61290
374,1.22190
375,0.48876
376,0.29326
377,1.07527
378,1.56403
379,1.31965
380,0.53763
381,0.24438
382,1.12414
383,1.66178
384,1.02639
385,0.29326
386,0.48876
387,1.36852
388,1.41740
389,0.53763
390,0.24438
391,0.87977
392,1.46628
393,1.56403
394,0.58651
395,0.39101
396,1.22190
397,1.61290
398,1.27077
399,0.63539
400,0.48876
401,1.51515
402,1.17302
403,0.34213
404,0.39101
405,1.07527
406,1.61290
407,1.41740
408,0.78201
409,0.29326
410,0.73314
411,1.51515
412,1.36852
413,0.53763
414,0.34213
415,1.02639
416,1.61290
417,1.12414
418,0.29326
419,0.34213
420,1.12414
421,1.61290
422,1.22190
423,0.43988
424,0.24438
425,0.63539
426,1.41740
427,1.36852
428,0.48876
429,0.29326
430,1.02639
431,1.56403
432,0.97752
433,0.24438
434,0.68426
435,1.46628
436,1.41740
437,0.68426
438,0.24438
439,0.58651
440,1.36852
441,1.56403
442,1.12414
443,0.24438
444,0.53763
445,1.41740
446,1.46628
447,0.92864
448,0.24438
449,0.63539
450,1.41740
451,1.41740
452,0.58651
453,0.19550
454,1.07527
455,1.56403
456,1.12414
457,0.34213
458,0.34213
459,0.83089
460,1.41740
461,1.51515
462,0.58651
463,0.29326
464,1.17302
465,1.41740
466,0.63539
467,0.39101
468,1.27077
469,1.46628
470,0.92864
471,0.34213
472,0.39101
473,1.07527
474,1.56403
475,1.07527
476,0.34213
477,0.29326
478,1.07527
479,1.61290
480,0.97752
481,0.43988
482,0.34213
483,0.97752
484,1.56403
485,1.31965
486,0.63539
487,0.19550
488,0.73314
489,1.41740
490,1.31965
491,0.43988
492,0.34213
493,1.22190
494,1.56403
495,0.73314
496,0.24438
497,0.68426
498,1.51515
499,1.56403
500,0.87977
501,0.24438
502,0.53763
503,1.46628
504,1.46628
505,0.73314
506,0.19550
507,0.58651
508,1.46628
509,1.31965
510,0.48876
511,0.29326
512,0.97752
513,1.61290
514,1.31965
515,0.48876
516,0.29326
517,1.12414
518,1.51515
519,0.68426
520,0.19550
521,0.63539
522,1.46628
523,1.36852
524,0.48876
525,0.29326
526,1.12414
527,1.61290
528,0.92864
529,0.19550
530,0.43988
531,1.12414
532,1.56403
533,1.22190
534,0.39101
535,0.29326
536,1.02639
537,1.61290
538,1.17302
539,0.34213
540,0.24438
541,0.87977
542,1.61290
543,1.17302
544,0.29326
545,0.43988
546,1.31965
547,1.51515
548,0.68426
549,0.19550
550,0.78201
551,1.51515
552,1.61290
553,0.92864
554,0.19550
555,0.48876
556,1.31965
557,1.61290
558,0.97752
559,0.19550
560,0.58651
561,1.27077
562,1.56403
563,0.83089
564,0.14663
565,0.83089
566,1.61290
567,1.07527
568,0.29326
569,0.48876
570,1.41740
571,1.51515
572,0.68426
573,0.24438
574,0.34213
575,1.27077
576,1.61290
577,0.92864
578,0.14663
579,0.53763
580,1.36852
581,1.56403
582,0.97752
583,0.24438
584,0.34213
585,0.97752
586,1.56403
587,1.31965
588,0.39101
589,0.19550
590,0.92864
591,1.61290
592,0.92864
593,0.19550
594,0.53763
595,1.31965
596,1.56403
597,1.12414
598,0.24438
599,0.58651
600,1.46628
601,1.51515
602,0.39101
603,0.19550
604,0.73314
605,1.41740
606,1.46628
607,0.68426
608,0.14663
609,0.63539
610,1.51515
611,1.27077
612,0.19550
613,0.83089
614,1.46628
615,1.17302
616,0.24438
617,0.24438
618,0.73314
619,1.56403
620,1.12414
621,0.53763
622,0.14663
623,0.78201
624,1.56403
625,1.31965
626,0.53763
627,0.19550
628,0.83089
629,1.56403
630,1.41740
631,0.58651
632,0.19550
633,0.83089
634,1.41740
635,1.56403
636,0.83089
637,0.14663
638,0.53763
639,1.36852
640,1.46628
641,0.43988
642,0.29326
643,1.17302
644,1.61290
645,1.02639
646,0.29326
647,0.24438
648,0.92864
649,1.56403
